
-Midstream HuttonG (MSH)  /*888*/28.191957,-25.917405,0/*888*/Location id: 16518&lt;br&gt; Location owner: &lt;b&gt;Boertjie &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
505bmg  /*888*/28.1113548400429,-26.1992472394663,0/*888*/Location id: 330&lt;br&gt; Location owner: &lt;b&gt;505bmg &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
505mother  /*888*/28.1498531885,-26.1912901259,0/*888*/Location id: 478&lt;br&gt; Location owner: &lt;b&gt;505bmg &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
AgentElrond  /*888*/27.9785111111,-26.1146666667,0/*888*/Location id: 928&lt;br&gt; Location owner: &lt;b&gt;AgentElrond &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Akiru  /*888*/28.2453138889,-25.7008027778,0/*888*/Location id: 1304&lt;br&gt; Location owner: &lt;b&gt;Akiru &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Albertvj  /*888*/28.073286111111,-26.280011111111,0/*888*/Location id: 5782&lt;br&gt; Location owner: &lt;b&gt;Albertvj &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Alex  /*888*/28.155336111111,-26.16784,0/*888*/Location id: 99&lt;br&gt; Location owner: &lt;b&gt;xarion &lt;br&gt;last updated: 1306015200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
AllBrain  /*888*/28.147777777778,-26.113333333333,0/*888*/Location id: 6138&lt;br&gt; Location owner: &lt;b&gt;allbrain &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
alt21  /*888*/28.2949,-26.146280555556,0/*888*/Location id: 1775&lt;br&gt; Location owner: &lt;b&gt;alt21 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Altus  /*888*/27.899199,-26.133983,0/*888*/Location id: 24644&lt;br&gt; Location owner: &lt;b&gt;cain &lt;br&gt;last updated: 1315864800 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Angotull  /*888*/28.3235638889,-26.1665111111,0/*888*/Location id: 1241&lt;br&gt; Location owner: &lt;b&gt;angotull &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Anomaly  /*888*/27.977058333333,-26.034025,0/*888*/Location id: 3576&lt;br&gt; Location owner: &lt;b&gt;anomaly &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Ashbird  /*888*/27.909892,-26.118686,0/*888*/Location id: 17726&lt;br&gt; Location owner: &lt;b&gt;Ashbird &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Ashbird2  /*888*/27.909755,-26.117862,0/*888*/Location id: 21744&lt;br&gt; Location owner: &lt;b&gt;Ashbird &lt;br&gt;last updated: 1328479200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Atti2de  /*888*/27.876566666667,-26.094966666667,0/*888*/Location id: 20451&lt;br&gt; Location owner: &lt;b&gt;Atti2de &lt;br&gt;last updated: 1338156000 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Azrael  /*888*/28.297744,-26.143055,0/*888*/Location id: 5968&lt;br&gt; Location owner: &lt;b&gt;Johann Fick &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
bandit  /*888*/28.358036111111,-26.150033333333,0/*888*/Location id: 15371&lt;br&gt; Location owner: &lt;b&gt;speeddaemon &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Bantry Rd  /*888*/28.035593,-26.072438,0/*888*/Location id: 1072&lt;br&gt; Location owner: &lt;b&gt;MRC &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
barryl  /*888*/28.158074,-26.173611,0/*888*/Location id: 3404&lt;br&gt; Location owner: &lt;b&gt;Smith &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
BaseKase  /*888*/28.087983333333,-26.165316666667,0/*888*/Location id: 6146&lt;br&gt; Location owner: &lt;b&gt;BK33 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
benguela  /*888*/27.9023027778,-26.1130944444,0/*888*/Location id: 2188&lt;br&gt; Location owner: &lt;b&gt;benguela &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Bever  /*888*/28.044791666667,-26.313791666667,0/*888*/Location id: 16332&lt;br&gt; Location owner: &lt;b&gt;Justin &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
BillyBob  /*888*/27.92941,-26.1184972,0/*888*/Location id: 616&lt;br&gt; Location owner: &lt;b&gt;billybob &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Bingo  /*888*/27.8046779738,-26.0882636419,0/*888*/Location id: 33&lt;br&gt; Location owner: &lt;b&gt;Bingo &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
blight  /*888*/27.874124,-26.104063,0/*888*/Location id: 2807&lt;br&gt; Location owner: &lt;b&gt;LuNEx &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
blight  /*888*/27.874152777778,-26.104133333333,0/*888*/Location id: 3976&lt;br&gt; Location owner: &lt;b&gt;blight &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Blight  /*888*/27.8651138889,-26.0994222222,0/*888*/Location id: 841&lt;br&gt; Location owner: &lt;b&gt;Bingo &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
BlueSting  /*888*/27.8389444444,-26.1125,0/*888*/Location id: 536&lt;br&gt; Location owner: &lt;b&gt;BlueSting &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
BoogieMan  /*888*/28.148852777778,-26.139413888889,0/*888*/Location id: 15293&lt;br&gt; Location owner: &lt;b&gt;BBReaper &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Bootstrap  /*888*/27.900308333333,-26.128308333333,0/*888*/Location id: 12695&lt;br&gt; Location owner: &lt;b&gt;bootstrap &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Brackenhurst  /*888*/28.1092333333,-26.3104972222,0/*888*/Location id: 1520&lt;br&gt; Location owner: &lt;b&gt;parody501 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
buffalobill  /*888*/27.9897222222,-26.1561111111,0/*888*/Location id: 2766&lt;br&gt; Location owner: &lt;b&gt;buffalobill &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Butthead  /*888*/27.8775944444,-26.1256833333,0/*888*/Location id: 2315&lt;br&gt; Location owner: &lt;b&gt;Butthead &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Cees  /*888*/28.113961111111,-26.331325,0/*888*/Location id: 5173&lt;br&gt; Location owner: &lt;b&gt;cees &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
CheddarBomb  /*888*/28.209166666667,-26.066666666667,0/*888*/Location id: 12831&lt;br&gt; Location owner: &lt;b&gt;Cheddar_Bomb &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
chim3r4  /*888*/27.8873991966248,-26.1032883178618,0/*888*/Location id: 21676&lt;br&gt; Location owner: &lt;b&gt;chim3r4 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Cirovixen  /*888*/28.214563888889,-26.182561111111,0/*888*/Location id: 8494&lt;br&gt; Location owner: &lt;b&gt;Ciro &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
CJF  /*888*/27.934028,-26.17535,0/*888*/Location id: 18729&lt;br&gt; Location owner: &lt;b&gt;CJF &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Clicked  /*888*/27.9458166667,-26.1125916667,0/*888*/Location id: 865&lt;br&gt; Location owner: &lt;b&gt;Clicked_Durbs &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Cooper Home  /*888*/28.291811111111,-26.151516666667,0/*888*/Location id: 22255&lt;br&gt; Location owner: &lt;b&gt;daffy &lt;br&gt;last updated: 1306015200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
coza  /*888*/27.955519444444,-26.062741666667,0/*888*/Location id: 4537&lt;br&gt; Location owner: &lt;b&gt;coza &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
crazyzulu  /*888*/28.1758861111,-26.1366722222,0/*888*/Location id: 2121&lt;br&gt; Location owner: &lt;b&gt;crazyzulu &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
cwarren  /*888*/27.919561111111,-26.125313888889,0/*888*/Location id: 5485&lt;br&gt; Location owner: &lt;b&gt;cwarren &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Cybert  /*888*/27.902572222222,-26.105013888889,0/*888*/Location id: 11643&lt;br&gt; Location owner: &lt;b&gt;cybert &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
daffy  /*888*/28.1102,-26.1916,0/*888*/Location id: 7952&lt;br&gt; Location owner: &lt;b&gt;daffy &lt;br&gt;last updated: 1306015200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Dante  /*888*/27.8424555556,-26.0734666667,0/*888*/Location id: 127&lt;br&gt; Location owner: &lt;b&gt;Bingo &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Darkshadow  /*888*/27.901056,-26.100308,0/*888*/Location id: 5659&lt;br&gt; Location owner: &lt;b&gt;DS &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Dayne  /*888*/27.9998277778,-26.0590722222,0/*888*/Location id: 23946&lt;br&gt; Location owner: &lt;b&gt;Dayne &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
DCD  /*888*/27.859425,-26.1051055556,0/*888*/Location id: 674&lt;br&gt; Location owner: &lt;b&gt;DraggonDC &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
dead end  /*888*/27.7512805556,-26.1747138889,0/*888*/Location id: 1082&lt;br&gt; Location owner: &lt;b&gt;jlook &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
dean  /*888*/28.122061,-26.198939,0/*888*/Location id: 9811&lt;br&gt; Location owner: &lt;b&gt;dean &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Decs  /*888*/28.214572222222,-26.084605555556,0/*888*/Location id: 8042&lt;br&gt; Location owner: &lt;b&gt;Decs &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Delwin/byakugan  /*888*/28.0886111111,-26.1925,0/*888*/Location id: 2128&lt;br&gt; Location owner: &lt;b&gt;Byakugan &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Delwin/byakugan  /*888*/28.0886111111,-26.1925,0/*888*/Location id: 2129&lt;br&gt; Location owner: &lt;b&gt;Byakugan &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
DJACOBS  /*888*/27.832544444444,-26.096888888889,0/*888*/Location id: 8200&lt;br&gt; Location owner: &lt;b&gt;dnjacobs &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
dollos  /*888*/28.303461111111,-26.214930555556,0/*888*/Location id: 9131&lt;br&gt; Location owner: &lt;b&gt;dollos &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Dom  /*888*/28.155544444444,-26.155877777778,0/*888*/Location id: 341&lt;br&gt; Location owner: &lt;b&gt;Bob &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
DominionZA  /*888*/28.190163888889,-26.138302777778,0/*888*/Location id: 9379&lt;br&gt; Location owner: &lt;b&gt;DominionZA &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Drake  /*888*/28.106388888889,-26.350833333333,0/*888*/Location id: 831&lt;br&gt; Location owner: &lt;b&gt;smdk0404@hotmail.com &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Dre1  /*888*/28.024416666667,-26.079586111111,0/*888*/Location id: 7374&lt;br&gt; Location owner: &lt;b&gt;dre069 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Drew  /*888*/27.994393,-26.10738,0/*888*/Location id: 362&lt;br&gt; Location owner: &lt;b&gt;Drew &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
DTI Deon  /*888*/28.444027777778,-26.279222222222,0/*888*/Location id: 3165&lt;br&gt; Location owner: &lt;b&gt;dti &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
DTI MIKE  /*888*/28.445,-26.279444444444,0/*888*/Location id: 4507&lt;br&gt; Location owner: &lt;b&gt;dti &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
EdenburgOrchardLane  /*888*/28.066705555556,-26.047366666667,0/*888*/Location id: 9724&lt;br&gt; Location owner: &lt;b&gt;saturn7 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Eugene  /*888*/28.1838888889,-26.1839138889,0/*888*/Location id: 460&lt;br&gt; Location owner: &lt;b&gt;dekana &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
evans  /*888*/27.978508,-26.11982,0/*888*/Location id: 27686&lt;br&gt; Location owner: &lt;b&gt;ProfMerlin &lt;br&gt;last updated: 1329084000 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
exleech  /*888*/27.9665833333,-26.0819444444,0/*888*/Location id: 940&lt;br&gt; Location owner: &lt;b&gt;exleech &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
gareth meridian  /*888*/28.160544,-26.171175,0/*888*/Location id: 10344&lt;br&gt; Location owner: &lt;b&gt;PapaG &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
GElston  /*888*/27.891381,-26.136222,0/*888*/Location id: 25772&lt;br&gt; Location owner: &lt;b&gt;GElston &lt;br&gt;last updated: 1315087200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
General  /*888*/28.097425,-26.000866666667,0/*888*/Location id: 5203&lt;br&gt; Location owner: &lt;b&gt;General &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Gert  /*888*/28.1480555556,-26.1730555556,0/*888*/Location id: 402&lt;br&gt; Location owner: &lt;b&gt;Oakplace &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Gil  /*888*/27.8833861111,-26.095325,0/*888*/Location id: 2004&lt;br&gt; Location owner: &lt;b&gt;Gil &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Gizmo  /*888*/27.90706,-26.10913,0/*888*/Location id: 27597&lt;br&gt; Location owner: &lt;b&gt;Ashbird &lt;br&gt;last updated: 1328479200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
GunJitsu  /*888*/28.210125,-26.082544444444,0/*888*/Location id: 8851&lt;br&gt; Location owner: &lt;b&gt;GunJitsu &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Heinrich Huis  /*888*/28.134091,-25.857538,0/*888*/Location id: 10683&lt;br&gt; Location owner: &lt;b&gt;Heinrich8 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Helvete  /*888*/27.9377777778,-26.1444444444,0/*888*/Location id: 2206&lt;br&gt; Location owner: &lt;b&gt;helvete &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
HoboH  /*888*/28.203314,-26.093351,0/*888*/Location id: 5275&lt;br&gt; Location owner: &lt;b&gt;hoboh &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Home - msdnarei  /*888*/27.9648,-26.047041666667,0/*888*/Location id: 4177&lt;br&gt; Location owner: &lt;b&gt;msdnarei &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Home(Bliksempie)  /*888*/27.950517,-26.058576,0/*888*/Location id: 27045&lt;br&gt; Location owner: &lt;b&gt;bliksempie &lt;br&gt;last updated: 1323727200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
home(scott)  /*888*/27.963853,-26.081339,0/*888*/Location id: 9839&lt;br&gt; Location owner: &lt;b&gt;scottmyers &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
hooliganmd  /*888*/28.324569444444,-26.165797222222,0/*888*/Location id: 130&lt;br&gt; Location owner: &lt;b&gt;hooligans &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
ianbasson  /*888*/28.245463888889,-26.187033333333,0/*888*/Location id: 5307&lt;br&gt; Location owner: &lt;b&gt;ianbasson &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Indjev  /*888*/28.157686111111,-26.150016666667,0/*888*/Location id: 8626&lt;br&gt; Location owner: &lt;b&gt;Indjev &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Indjev  /*888*/28.0927,-26.9006,0/*888*/Location id: 8628&lt;br&gt; Location owner: &lt;b&gt;Indjev &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Indjev  /*888*/28.157686111111,-26.150016666667,0/*888*/Location id: 8627&lt;br&gt; Location owner: &lt;b&gt;Indjev &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
ivans accurate  /*888*/27.9444444444,-26.0372222222,0/*888*/Location id: 1940&lt;br&gt; Location owner: &lt;b&gt;minevid1 &lt;br&gt;last updated: 0 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
Ivo  /*888*/28.110847222222,-26.17375,0/*888*/Location id: 9152&lt;br&gt; Location owner: &lt;b&gt;xarion &lt;br&gt;last updated: 1306015200 &lt;/b&gt;&lt;br&gt;&lt;br&gt;
